id_w_time,LATITUDE,LONGITUDE,id,x,y,year,time_of_year,ACQ_TIME,date,fire,pop_density,city,in_urban_area,pop_exact,excess_fire,predicted_fire,fire_in_window,war_fire,sustained_excess,id_big,length_of_war_fire_area,war_fire_restrictive
24.7-49-194-2023,48.9766,24.71499,24.7-49,24.700000000000003,49,2023,194,113,2023-07-13,1,280.86313138405484,NA,TRUE,843.08856201171875,0,2,3,1,1,25-49,94,0
24.7-49-194-2023,48.97828,24.71214,24.7-49,24.700000000000003,49,2023,194,22,2023-07-13,1,280.86313138405484,NA,TRUE,843.08856201171875,0,2,3,1,1,25-49,94,0
24.7-49-194-2023,48.97501,24.71103,24.7-49,24.700000000000003,49,2023,194,22,2023-07-13,1,280.86313138405484,NA,TRUE,843.08856201171875,0,2,3,1,1,25-49,94,0
24.7-49-195-2023,48.97861,24.71034,24.7-49,24.700000000000003,49,2023,195,2346,2023-07-14,1,280.86313138405484,NA,TRUE,843.08856201171875,0,2,1,1,1,25-49,94,0
24.7-49-196-2023,48.97647,24.7078,24.7-49,24.700000000000003,49,2023,196,37,2023-07-15,1,280.86313138405484,NA,TRUE,843.08856201171875,3,2,7,1,1,25-49,94,1
24.7-49-196-2023,48.97596,24.70802,24.7-49,24.700000000000003,49,2023,196,2326,2023-07-15,1,280.86313138405484,NA,TRUE,843.08856201171875,3,2,7,1,1,25-49,94,0
24.7-49-196-2023,48.97674,24.71191,24.7-49,24.700000000000003,49,2023,196,126,2023-07-15,1,280.86313138405484,NA,TRUE,843.08856201171875,3,2,7,1,1,25-49,94,0
24.7-49-196-2023,48.9764,24.70755,24.7-49,24.700000000000003,49,2023,196,2326,2023-07-15,1,280.86313138405484,NA,TRUE,843.08856201171875,3,2,7,1,1,25-49,94,0
24.7-49-196-2023,48.97554,24.71313,24.7-49,24.700000000000003,49,2023,196,37,2023-07-15,1,280.86313138405484,NA,TRUE,843.08856201171875,3,2,7,1,1,25-49,94,1
24.7-49-196-2023,48.97556,24.70817,24.7-49,24.700000000000003,49,2023,196,126,2023-07-15,1,280.86313138405484,NA,TRUE,843.08856201171875,3,2,7,1,1,25-49,94,1
24.7-49-196-2023,48.97658,24.71139,24.7-49,24.700000000000003,49,2023,196,1204,2023-07-15,1,280.86313138405484,NA,TRUE,843.08856201171875,3,2,7,1,1,25-49,94,0
24.7-49-197-2023,48.97741,24.70897,24.7-49,24.700000000000003,49,2023,197,105,2023-07-16,1,280.86313138405484,NA,TRUE,843.08856201171875,1,2,5,1,1,25-49,94,0
24.7-49-197-2023,48.97581,24.71007,24.7-49,24.700000000000003,49,2023,197,156,2023-07-16,1,280.86313138405484,NA,TRUE,843.08856201171875,1,2,5,1,1,25-49,94,0
24.7-49-197-2023,48.97848,24.70447,24.7-49,24.700000000000003,49,2023,197,2307,2023-07-16,1,280.86313138405484,NA,TRUE,571.40521240234375,1,2,5,1,1,25-49,94,0
24.7-49-197-2023,48.97506,24.70753,24.7-49,24.700000000000003,49,2023,197,2358,2023-07-16,1,280.86313138405484,NA,TRUE,843.08856201171875,1,2,5,1,1,25-49,94,0
24.7-49-197-2023,48.97727,24.7124,24.7-49,24.700000000000003,49,2023,197,16,2023-07-16,1,280.86313138405484,NA,TRUE,843.08856201171875,1,2,5,1,1,25-49,94,1
24.7-49-198-2023,48.97545,24.71015,24.7-49,24.700000000000003,49,2023,198,2339,2023-07-17,1,280.86313138405484,NA,TRUE,843.08856201171875,0,3,3,1,1,25-49,94,0
24.7-49-198-2023,48.97741,24.70949,24.7-49,24.700000000000003,49,2023,198,48,2023-07-17,1,280.86313138405484,NA,TRUE,843.08856201171875,0,3,3,1,1,25-49,94,0
24.7-49-198-2023,48.97445,24.70775,24.7-49,24.700000000000003,49,2023,198,2339,2023-07-17,1,280.86313138405484,NA,TRUE,524.22601318359375,0,3,3,1,1,25-49,94,0
24.7-49-199-2023,48.97768,24.70876,24.7-49,24.700000000000003,49,2023,199,30,2023-07-18,1,280.86313138405484,NA,TRUE,843.08856201171875,0,2,4,1,1,25-49,94,0
24.7-49-199-2023,48.97417,24.7102,24.7-49,24.700000000000003,49,2023,199,120,2023-07-18,1,280.86313138405484,NA,TRUE,524.22601318359375,0,2,4,1,1,25-49,94,0
24.7-49-199-2023,48.97585,24.70974,24.7-49,24.700000000000003,49,2023,199,1106,2023-07-18,1,280.86313138405484,NA,TRUE,843.08856201171875,0,2,4,1,1,25-49,94,0
24.7-49-199-2023,48.97685,24.71392,24.7-49,24.700000000000003,49,2023,199,30,2023-07-18,1,280.86313138405484,NA,TRUE,843.08856201171875,0,2,4,1,1,25-49,94,0
24.7-49-200-2023,48.97593,24.70982,24.7-49,24.700000000000003,49,2023,200,2352,2023-07-19,1,280.86313138405484,NA,TRUE,843.08856201171875,0,4,3,1,1,25-49,94,0
24.7-49-200-2023,48.97417,24.71004,24.7-49,24.700000000000003,49,2023,200,1138,2023-07-19,1,280.86313138405484,NA,TRUE,524.22601318359375,0,4,3,1,1,25-49,94,0
24.7-49-200-2023,48.97626,24.71258,24.7-49,24.700000000000003,49,2023,200,100,2023-07-19,1,280.86313138405484,NA,TRUE,843.08856201171875,0,4,3,1,1,25-49,94,0
24.7-49-201-2023,48.97601,24.71241,24.7-49,24.700000000000003,49,2023,201,41,2023-07-20,1,280.86313138405484,NA,TRUE,843.08856201171875,0,3,4,1,1,25-49,94,0
24.7-49-201-2023,48.97588,24.70841,24.7-49,24.700000000000003,49,2023,201,2331,2023-07-20,1,280.86313138405484,NA,TRUE,843.08856201171875,0,3,4,1,1,25-49,94,0
24.7-49-201-2023,48.97864,24.7107,24.7-49,24.700000000000003,49,2023,201,2331,2023-07-20,1,280.86313138405484,NA,TRUE,843.08856201171875,0,3,4,1,1,25-49,94,0
24.7-49-201-2023,48.97719,24.71116,24.7-49,24.700000000000003,49,2023,201,132,2023-07-20,1,280.86313138405484,NA,TRUE,843.08856201171875,0,3,4,1,1,25-49,94,0
24.7-49-202-2023,48.97484,24.70976,24.7-49,24.700000000000003,49,2023,202,24,2023-07-21,1,280.86313138405484,NA,TRUE,843.08856201171875,0,2,1,1,1,25-49,94,0
24.7-49-204-2023,48.97384,24.70766,24.7-49,24.700000000000003,49,2023,204,2326,2023-07-23,1,280.86313138405484,NA,TRUE,524.22601318359375,0,1,2,1,1,25-49,94,0
24.7-49-204-2023,48.97498,24.70944,24.7-49,24.700000000000003,49,2023,204,2326,2023-07-23,1,280.86313138405484,NA,TRUE,843.08856201171875,0,1,2,1,1,25-49,94,0
24.7-49-205-2023,48.97704,24.71171,24.7-49,24.700000000000003,49,2023,205,107,2023-07-24,1,280.86313138405484,NA,TRUE,843.08856201171875,0,3,3,1,1,25-49,94,0
24.7-49-205-2023,48.97766,24.71261,24.7-49,24.700000000000003,49,2023,205,156,2023-07-24,1,280.86313138405484,NA,TRUE,843.08856201171875,0,3,3,1,1,25-49,94,0
24.7-49-205-2023,48.97756,24.7117,24.7-49,24.700000000000003,49,2023,205,16,2023-07-24,1,280.86313138405484,NA,TRUE,843.08856201171875,0,3,3,1,1,25-49,94,0
24.7-49-206-2023,48.97659,24.71251,24.7-49,24.700000000000003,49,2023,206,2337,2023-07-25,1,280.86313138405484,NA,TRUE,843.08856201171875,0,2,1,1,1,25-49,94,0
25-49.4-104-2023,49.38809,24.97136,25-49.4,25,49.400000000000006,2023,104,1047,2023-04-14,1,93.52735259135564,NA,TRUE,37.8515510559082,4,1,7,1,1,25-49,94,1
25-49.4-104-2023,49.38462,24.97291,25-49.4,25,49.400000000000006,2023,104,1047,2023-04-14,1,93.52735259135564,NA,TRUE,37.8515510559082,4,1,7,1,1,25-49,94,1
25-49.4-104-2023,49.3839,24.97598,25-49.4,25,49.400000000000006,2023,104,958,2023-04-14,1,93.52735259135564,NA,TRUE,188.15228271484375,4,1,7,1,1,25-49,94,1
25-49.4-104-2023,49.38309,24.97163,25-49.4,25,49.400000000000006,2023,104,1053,2023-04-14,1,93.52735259135564,NA,TRUE,37.8515510559082,4,1,7,1,1,25-49,94,1
25-49.4-104-2023,49.38696,24.97656,25-49.4,25,49.400000000000006,2023,104,1047,2023-04-14,1,93.52735259135564,NA,TRUE,188.15228271484375,4,1,7,1,1,25-49,94,1
25-49.4-104-2023,49.38444,24.97703,25-49.4,25,49.400000000000006,2023,104,958,2023-04-14,1,93.52735259135564,NA,TRUE,188.15228271484375,4,1,7,1,1,25-49,94,1
25-49.4-104-2023,49.38578,24.9706,25-49.4,25,49.400000000000006,2023,104,1047,2023-04-14,1,93.52735259135564,NA,TRUE,37.8515510559082,4,1,7,1,1,25-49,94,1
26-50.6-120-2023,50.61884,25.95781,26-50.6,26,50.6,2023,120,1138,2023-04-30,1,39.58958224786653,NA,TRUE,40.952579498291016,1,1,4,1,1,26-51,1,1
26.2-48.4-88-2022,48.352261,26.170061,26.2-48.4,26.200000000000003,48.400000000000006,2022,88,1130,2022-03-29,1,89.35222431023915,NA,TRUE,14.841526985168455,2,7,11,1,1,26-48,361,1
26.2-48.4-88-2022,48.357433,26.157354,26.2-48.4,26.200000000000003,48.400000000000006,2022,88,0948,2022-03-29,1,89.35222431023915,NA,TRUE,7.410562515258789,2,7,11,1,1,26-48,361,1
26.2-48.4-98-2022,48.351894,26.213516,26.2-48.4,26.200000000000003,48.400000000000006,2022,98,1142,2022-04-08,1,89.35222431023915,NA,TRUE,9.165201187133787,0,4,4,1,1,26-48,361,0
26.2-48.4-98-2022,48.353279,26.213465,26.2-48.4,26.200000000000003,48.400000000000006,2022,98,1000,2022-04-08,1,89.35222431023915,NA,TRUE,9.165201187133787,0,4,4,1,1,26-48,361,0
26.2-48.4-98-2022,48.358368,26.210344,26.2-48.4,26.200000000000003,48.400000000000006,2022,98,1000,2022-04-08,1,89.35222431023915,NA,TRUE,13.238774299621582,0,4,4,1,1,26-48,361,0
26.2-48.4-98-2022,48.353245,26.211821,26.2-48.4,26.200000000000003,48.400000000000006,2022,98,1142,2022-04-08,1,89.35222431023915,NA,TRUE,9.165201187133787,0,4,4,1,1,26-48,361,0
26.3-48.4-83-2023,48.38073,26.30945,26.3-48.4,26.3,48.400000000000006,2023,83,1051,2023-03-24,1,132.98922821879387,NA,TRUE,7.479371070861816,3,1,6,1,1,26-48,361,1
26.3-48.4-83-2023,48.39488,26.30225,26.3-48.4,26.3,48.400000000000006,2023,83,1130,2023-03-24,1,132.98922821879387,NA,TRUE,14.221477508544922,3,1,6,1,1,26-48,361,1
26.3-48.4-83-2023,48.39084,26.30302,26.3-48.4,26.3,48.400000000000006,2023,83,1130,2023-03-24,1,132.98922821879387,NA,TRUE,8.27419662475586,3,1,6,1,1,26-48,361,1
26.3-48.4-92-2023,48.36295,26.25383,26.3-48.4,26.3,48.400000000000006,2023,92,1202,2023-04-02,1,132.98922821879387,NA,TRUE,9.344771385192873,0,2,1,1,1,26-48,361,0
26.3-50.5-112-2023,50.54531,26.26031,26.3-50.5,26.3,50.5,2023,112,2352,2023-04-22,1,175.31409769588046,NA,TRUE,1249.6343994140625,2,2,6,1,1,26-50,73,1
26.3-50.5-112-2023,50.5439,26.26293,26.3-50.5,26.3,50.5,2023,112,9,2023-04-22,1,175.31409769588046,NA,TRUE,1249.6343994140625,2,2,6,1,1,26-50,73,1
26.3-50.5-113-2023,50.54065,26.25954,26.3-50.5,26.3,50.5,2023,113,132,2023-04-23,1,175.31409769588046,NA,TRUE,838.7548217773436,0,3,5,1,1,26-50,73,0
26.3-50.5-113-2023,50.54219,26.26249,26.3-50.5,26.3,50.5,2023,113,39,2023-04-23,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,3,5,1,1,26-50,73,0
26.3-50.5-113-2023,50.54561,26.26315,26.3-50.5,26.3,50.5,2023,113,1119,2023-04-23,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,3,5,1,1,26-50,73,0
26.3-50.5-113-2023,50.54561,26.26415,26.3-50.5,26.3,50.5,2023,113,39,2023-04-23,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,3,5,1,1,26-50,73,0
26.3-50.5-113-2023,50.54319,26.25921,26.3-50.5,26.3,50.5,2023,113,2333,2023-04-23,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,3,5,1,1,26-50,73,0
26.3-50.5-114-2023,50.54416,26.26131,26.3-50.5,26.3,50.5,2023,114,113,2023-04-24,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,3,5,1,1,26-50,73,0
26.3-50.5-114-2023,50.54364,26.26064,26.3-50.5,26.3,50.5,2023,114,113,2023-04-24,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,3,5,1,1,26-50,73,0
26.3-50.5-114-2023,50.54423,26.25348,26.3-50.5,26.3,50.5,2023,114,2314,2023-04-24,1,175.31409769588046,NA,TRUE,743.81768798828125,0,3,5,1,1,26-50,73,0
26.3-50.5-114-2023,50.54412,26.26049,26.3-50.5,26.3,50.5,2023,114,22,2023-04-24,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,3,5,1,1,26-50,73,0
26.3-50.5-114-2023,50.54423,26.26121,26.3-50.5,26.3,50.5,2023,114,2314,2023-04-24,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,3,5,1,1,26-50,73,0
26.3-50.5-115-2023,50.54258,26.26089,26.3-50.5,26.3,50.5,2023,115,143,2023-04-25,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,3,4,1,1,26-50,73,0
26.3-50.5-115-2023,50.54797,26.26043,26.3-50.5,26.3,50.5,2023,115,143,2023-04-25,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,3,4,1,1,26-50,73,0
26.3-50.5-115-2023,50.54312,26.25866,26.3-50.5,26.3,50.5,2023,115,54,2023-04-25,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,3,4,1,1,26-50,73,0
26.3-50.5-115-2023,50.54543,26.25937,26.3-50.5,26.3,50.5,2023,115,3,2023-04-25,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,3,4,1,1,26-50,73,0
26.3-50.5-117-2023,50.54331,26.25632,26.3-50.5,26.3,50.5,2023,117,2358,2023-04-27,1,175.31409769588046,NA,TRUE,743.81768798828125,0,4,1,1,1,26-50,73,0
26.3-50.5-118-2023,50.54532,26.2571,26.3-50.5,26.3,50.5,2023,118,2339,2023-04-28,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,1,3,1,1,26-50,73,0
26.3-50.5-118-2023,50.54435,26.26026,26.3-50.5,26.3,50.5,2023,118,48,2023-04-28,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,1,3,1,1,26-50,73,0
26.3-50.5-118-2023,50.54537,26.25554,26.3-50.5,26.3,50.5,2023,118,2339,2023-04-28,1,175.31409769588046,NA,TRUE,743.81768798828125,0,1,3,1,1,26-50,73,0
26.3-50.5-119-2023,50.5452,26.25887,26.3-50.5,26.3,50.5,2023,119,120,2023-04-29,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,5,3,1,1,26-50,73,0
26.3-50.5-119-2023,50.54559,26.25871,26.3-50.5,26.3,50.5,2023,119,28,2023-04-29,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,5,3,1,1,26-50,73,0
26.3-50.5-119-2023,50.54493,26.25548,26.3-50.5,26.3,50.5,2023,119,2320,2023-04-29,1,175.31409769588046,NA,TRUE,743.81768798828125,0,5,3,1,1,26-50,73,0
26.3-50.5-120-2023,50.54358,26.26032,26.3-50.5,26.3,50.5,2023,120,1138,2023-04-30,1,175.31409769588046,NA,TRUE,1249.6343994140625,7,3,12,1,1,26-50,73,1
26.3-50.5-120-2023,50.54817,26.26469,26.3-50.5,26.3,50.5,2023,120,149,2023-04-30,1,175.31409769588046,NA,TRUE,1249.6343994140625,7,3,12,1,1,26-50,73,1
26.3-50.5-120-2023,50.54594,26.26187,26.3-50.5,26.3,50.5,2023,120,102,2023-04-30,1,175.31409769588046,NA,TRUE,1249.6343994140625,7,3,12,1,1,26-50,73,1
26.3-50.5-120-2023,50.54266,26.26344,26.3-50.5,26.3,50.5,2023,120,958,2023-04-30,1,175.31409769588046,NA,TRUE,1249.6343994140625,7,3,12,1,1,26-50,73,1
26.3-50.5-120-2023,50.54146,26.25947,26.3-50.5,26.3,50.5,2023,120,1138,2023-04-30,1,175.31409769588046,NA,TRUE,1249.6343994140625,7,3,12,1,1,26-50,73,1
26.3-50.5-120-2023,50.54505,26.25359,26.3-50.5,26.3,50.5,2023,120,2301,2023-04-30,1,175.31409769588046,NA,TRUE,743.81768798828125,7,3,12,1,1,26-50,73,1
26.3-50.5-120-2023,50.54533,26.2575,26.3-50.5,26.3,50.5,2023,120,2350,2023-04-30,1,175.31409769588046,NA,TRUE,1249.6343994140625,7,3,12,1,1,26-50,73,1
26.3-50.5-120-2023,50.54392,26.26129,26.3-50.5,26.3,50.5,2023,120,1047,2023-04-30,1,175.31409769588046,NA,TRUE,1249.6343994140625,7,3,12,1,1,26-50,73,1
26.3-50.5-120-2023,50.54296,26.26095,26.3-50.5,26.3,50.5,2023,120,9,2023-04-30,1,175.31409769588046,NA,TRUE,1249.6343994140625,7,3,12,1,1,26-50,73,1
26.3-50.5-120-2023,50.54557,26.25869,26.3-50.5,26.3,50.5,2023,120,149,2023-04-30,1,175.31409769588046,NA,TRUE,1249.6343994140625,7,3,12,1,1,26-50,73,1
26.3-50.5-120-2023,50.54196,26.25954,26.3-50.5,26.3,50.5,2023,120,102,2023-04-30,1,175.31409769588046,NA,TRUE,1249.6343994140625,7,3,12,1,1,26-50,73,1
26.3-50.5-120-2023,50.54485,26.26323,26.3-50.5,26.3,50.5,2023,120,2350,2023-04-30,1,175.31409769588046,NA,TRUE,1249.6343994140625,7,3,12,1,1,26-50,73,1
26.3-50.5-121-2023,50.54583,26.26256,26.3-50.5,26.3,50.5,2023,121,1210,2023-05-01,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,3,5,1,1,26-50,73,0
26.3-50.5-121-2023,50.54263,26.25998,26.3-50.5,26.3,50.5,2023,121,1117,2023-05-01,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,3,5,1,1,26-50,73,0
26.3-50.5-121-2023,50.54465,26.2636,26.3-50.5,26.3,50.5,2023,121,130,2023-05-01,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,3,5,1,1,26-50,73,0
26.3-50.5-121-2023,50.54279,26.26072,26.3-50.5,26.3,50.5,2023,121,41,2023-05-01,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,3,5,1,1,26-50,73,0
26.3-50.5-121-2023,50.54305,26.2579,26.3-50.5,26.3,50.5,2023,121,2331,2023-05-01,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,3,5,1,1,26-50,73,0
26.3-50.5-122-2023,50.5451,26.26412,26.3-50.5,26.3,50.5,2023,122,111,2023-05-02,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,4,3,1,1,26-50,73,0
26.3-50.5-122-2023,50.54494,26.25919,26.3-50.5,26.3,50.5,2023,122,24,2023-05-02,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,4,3,1,1,26-50,73,0
26.3-50.5-122-2023,50.54267,26.25715,26.3-50.5,26.3,50.5,2023,122,24,2023-05-02,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,4,3,1,1,26-50,73,0
26.3-50.5-124-2023,50.54336,26.26072,26.3-50.5,26.3,50.5,2023,124,2326,2023-05-04,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,4,1,1,1,26-50,73,0
26.3-50.5-125-2023,50.54316,26.26225,26.3-50.5,26.3,50.5,2023,125,1004,2023-05-05,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,4,4,1,1,26-50,73,0
26.3-50.5-125-2023,50.54399,26.26315,26.3-50.5,26.3,50.5,2023,125,1056,2023-05-05,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,4,4,1,1,26-50,73,0
26.3-50.5-125-2023,50.54619,26.25772,26.3-50.5,26.3,50.5,2023,125,2356,2023-05-05,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,4,4,1,1,26-50,73,0
26.3-50.5-125-2023,50.54511,26.25244,26.3-50.5,26.3,50.5,2023,125,2307,2023-05-05,1,175.31409769588046,NA,TRUE,743.81768798828125,0,4,4,1,1,26-50,73,0
26.3-50.5-126-2023,50.54376,26.26093,26.3-50.5,26.3,50.5,2023,126,1125,2023-05-06,1,175.31409769588046,NA,TRUE,1249.6343994140625,0,6,2,1,1,26-50,73,0
