LATITUDE,LONGITUDE,date,ACQ_TIME,in_ukraine_held_area
49.622856,23.276396,2022-03-22,1200,1
49.62288,36.94674,2023-03-23,1009,0
49.622883,36.900383,2022-08-19,1006,0
49.623016,23.306726,2022-03-24,0942,1
49.623165,23.306826,2022-03-24,0942,1
49.623177,23.257559,2022-03-21,1036,1
49.6232,24.2314,2022-03-23,0904,1
49.6232,37.9413,2022-09-03,1028,0
49.623226,23.286879,2022-03-22,1018,1
49.6233,31.074,2022-05-02,0814,1
49.623421,23.311728,2022-03-24,1124,1
49.62361,37.17109,2023-04-17,952,0
49.623653,34.800392,2022-03-22,1018,1
49.623669,23.215765,2022-03-18,1136,1
49.62371,36.91581,2023-03-25,1021,0
49.623779999999996,36.17602,2023-03-13,1136,1
49.623817,32.921894,2022-03-22,1018,1
49.62389,37.97049,2023-03-23,1009,0
49.623955,27.71924,2022-03-20,1054,1
49.624,36.8857,2022-08-19,1050,0
49.624,36.8911,2022-08-19,1050,0
49.62423,37.62937,2023-06-03,2222,0
49.62429,36.11619,2022-10-17,2358,1
49.624374,23.629623,2022-03-18,0954,1
49.62449,23.88024,2023-03-20,1157,1
49.6245,37.2494,2022-08-24,1107,0
49.624561,23.277294,2022-03-22,1018,1
49.62468,36.17662,2023-03-13,1136,1
49.62478,36.97149,2023-03-25,1021,0
49.62495,26.170202,2022-04-15,1106,1
49.62501,38.83524,2023-04-09,1041,0
49.62502,36.12576,2023-03-23,1009,1
49.6252,23.1007,2022-03-28,0922,1
49.625248,36.893684,2022-08-19,1006,0
49.62535,23.87218,2023-03-20,1157,1
49.62537,36.06684,2023-05-07,1015,1
49.6254,26.9764,2022-03-23,1056,1
49.6256,23.87093,2023-03-20,1119,1
49.625626,37.649128,2022-03-31,1048,1
49.62563,37.00837,2023-03-28,839,0
49.62566,23.276287,2022-03-22,1018,1
49.6257,36.9023,2022-08-19,1050,0
49.6257,37.7208,2022-04-03,0845,0
49.62593,37.16918,2023-04-17,952,0
49.6261,34.8083,2022-03-22,1013,1
49.626152,29.18646,2022-04-29,1148,1
49.626167,36.899055,2022-08-19,1006,0
49.62624,37.70514,2023-03-23,1009,0
49.62657,37.98058,2023-03-23,1009,0
49.6266,27.5067,2022-05-08,0915,1
49.626686,23.284945,2022-03-22,1018,1
49.6267,39.0282,2022-03-26,0756,0
49.6268,37.6185,2022-07-01,1018,0
49.6268,39.034,2022-03-26,0756,0
49.626801,23.303516,2022-03-23,1142,1
49.626831,23.207151,2022-03-18,0954,1
49.626915,34.799141,2022-03-22,1018,1
49.62695,23.8751,2023-03-20,1106,1
49.626976,29.185411,2022-04-29,1148,1
49.627033,23.810713,2022-03-19,1118,1
49.627083,23.778997,2022-03-13,1130,1
49.627129,27.51585,2022-05-08,1036,1
49.62717,33.32489,2023-03-22,939,1
49.6273,37.13589,2023-05-06,943,0
49.627399,35.207153,2022-03-25,0924,1
49.6274,23.104,2022-03-22,1152,1
49.6275,29.1728,2022-03-26,1127,1
49.62754,37.63443,2023-06-03,2222,0
49.62756,24.414494,2022-03-22,1018,1
49.627747,23.283964,2022-03-22,1018,1
49.627769,34.804413,2022-03-22,1018,1
49.62783,36.71502,2023-03-20,1119,0
49.627884,24.170147,2022-03-29,0000,1
49.62791,36.75587,2022-10-19,2320,1
49.628,37.2413,2022-08-24,1107,0
49.62809,36.97037,2023-03-25,1021,0
49.62817,37.70813,2023-03-23,1100,0
49.62818,23.88577,2023-03-20,1119,1
49.628239,32.450974,2022-04-15,2324,1
49.62849,37.14104,2023-05-06,943,0
49.62859,37.71614,2023-03-23,1100,0
49.62862,34.809681,2022-03-22,1018,1
49.628716,32.445377,2022-04-15,2324,1
49.628864,37.249767,2022-08-24,1012,0
49.628891,30.906231,2022-04-07,1018,1
49.62897,37.97409,2023-03-23,1009,0
49.62912,36.99052,2023-03-28,839,0
49.629261,23.50535,2022-03-20,1054,1
49.62928,37.07565,2023-04-06,818,0
49.62936,23.86863,2023-03-20,1106,1
49.62952,36.14997,2023-03-20,1015,1
49.6296,23.8157,2022-03-23,1057,1
49.629635,37.641712,2022-03-31,1048,1
49.62966,37.84058,2023-03-13,1047,0
49.62967,36.74545,2023-03-20,1119,0
49.6298,26.1744,2022-04-15,0910,1
49.63008,37.70838,2023-03-23,1100,0
49.630096,37.648434,2022-03-31,1048,1
49.63015,37.84658,2023-03-13,1047,0
49.6302,23.87387,2023-03-20,1106,1
49.630489,27.514351,2022-05-08,1036,1
49.630554,37.655098,2022-03-31,1048,1
49.630844,37.988281,2022-03-25,1100,1
49.630955,33.192539,2022-06-17,0948,1
49.630981,23.102739,2022-03-22,1200,1
49.631027,27.745083,2022-03-20,1054,1
49.63113,37.13379,2023-05-06,943,0
49.6312,37.06211,2023-04-06,818,0
49.6313,36.16876,2023-03-24,1041,1
49.631332,37.266762,2022-08-23,0854,0
49.63134,39.01687,2023-03-23,1009,0
49.63163,38.08535,2023-03-25,816,0
49.631664,37.426266,2022-08-24,1012,0
49.63189,37.69734,2023-03-23,1009,0
49.632164,37.266216,2022-08-23,0854,0
49.632339,26.71389,2022-03-27,1024,1
49.6335,27.5153,2022-05-08,0915,1
49.633522,23.294394,2022-03-21,1036,1
49.6336,23.8354,2022-03-23,1057,1
49.633698,26.713539,2022-03-27,1024,1
49.633778,23.088427,2022-03-23,1142,1
49.633789,27.475901,2022-05-19,1030,1
49.63386,37.83987,2023-03-13,1047,0
49.63387,32.9506,2023-05-02,1011,1
49.63401,32.39671,2023-05-04,1113,1
49.634136,37.621384,2022-07-01,1024,0
49.634171,23.821733,2022-03-23,1142,1
49.634323,28.994877,2022-08-24,1154,1
49.63434,37.84581,2023-03-13,1047,0
49.634396,22.855009,2022-07-21,1048,1
49.634567,37.647724,2022-03-31,1048,1
49.63461,26.65766,2023-04-21,841,1
49.634674,28.757689,2022-04-30,0948,1
49.63474,36.86885,2022-09-02,0905,0
49.63478,38.44329,2023-03-25,932,0
49.6348,23.3335,2022-03-19,0929,1
49.634865,37.627285,2022-07-01,1024,0
49.6351,23.8181,2022-03-23,0904,1
49.635109,23.833887,2022-03-23,1142,1
49.63525,32.95728,2023-05-02,1011,1
49.635452,22.829365,2022-03-28,1148,1
49.63551,25.38519,2023-03-23,1102,1
49.63571,38.4405,2023-03-25,932,0
49.63602,37.17096,2023-04-10,1024,0
49.636112,37.987919,2022-03-25,1100,1
49.6362,36.8786,2022-09-02,0751,0
49.636307,37.99297,2022-03-25,1100,1
49.6366,37.985,2022-03-25,1044,1
49.63673,36.155251,2022-05-13,1042,1
49.636856,28.997684,2022-08-24,1154,1
49.636959,28.720673,2022-05-12,1100,1
49.636982,23.290277,2022-03-19,1118,1
49.6372,38.44641,2023-03-25,932,0
49.6373,31.4824,2022-05-10,1051,1
49.637558,31.212133,2022-03-20,1054,1
49.637611,27.478424,2022-05-20,0024,1
49.63766,28.89142,2023-03-17,920,1
49.63781,28.89696,2023-03-17,920,1
49.637894,23.81781,2022-03-23,1000,1
49.638065,29.195015,2022-03-21,1036,1
49.63817,31.46181,2023-06-04,1041,1
49.63836,32.39596,2023-05-04,1113,1
49.63839,38.10187,2023-03-25,816,0
49.6384,23.7163,2022-03-17,1134,1
49.63876,36.73318,2023-03-20,1106,0
49.638809,37.989822,2022-03-25,0924,1
49.63887,38.44081,2023-03-25,932,0
49.638882,23.827091,2022-03-23,1142,1
49.6391,23.3478,2022-03-23,0904,1
49.6395,37.9856,2022-03-25,0851,1
49.639515,37.505325,2022-04-22,1036,0
49.639633,23.823225,2022-03-23,1000,1
49.639812,22.828703,2022-03-28,1148,1
49.64012,37.91041,2023-06-04,1132,0
49.64029,37.90846,2023-05-14,1034,0
49.64032,38.44673,2023-03-25,932,0
49.64039,38.08838,2023-03-25,816,0
49.64045,36.85773,2023-04-09,1038,0
49.640465,28.719696,2022-05-12,1100,1
49.6405,36.86864,2022-09-02,1045,0
49.640892,35.940155,2022-06-11,1000,1
49.641632,23.26409,2022-03-13,1130,1
49.641968,24.41621,2022-03-14,1106,1
49.642025,36.746784,2022-05-17,1106,1
49.64204,38.45255,2023-03-25,1021,0
49.64207,37.89865,2023-05-29,911,0
49.6423,23.0815,2022-03-19,1121,1
49.642323,24.750446,2022-04-14,1130,1
49.64258,36.8625,2023-04-09,1041,0
49.642712,31.488319,2022-05-10,1000,1
49.643,22.8306,2022-03-28,0922,1
49.643257,37.987003,2022-03-25,0924,1
49.6433,22.9139,2022-03-17,0941,1
49.64342,23.22985,2023-03-10,1144,1
49.64371,37.61815,2022-09-10,2350,0
49.6438,37.3779,2022-08-18,0834,0
49.643898,23.089539,2022-03-19,1118,1
49.6441,31.0522,2022-05-08,1104,1
49.64419,37.04685,2023-04-11,911,0
49.644238,22.839031,2022-03-15,1048,1
49.644249,24.127581,2022-05-16,1130,1
49.644363,23.718319,2022-03-17,1154,1
49.64437,37.0825,2023-05-04,932,0
49.6444,23.0952,2022-03-19,1121,1
49.6444,37.5888,2022-03-25,1044,0
49.644405,28.68342,2022-05-20,1012,1
49.64443,37.05102,2023-04-11,911,0
49.64447,24.756298,2022-03-19,1118,1
49.644505,23.720362,2022-03-17,1012,1
49.6447,37.9655,2022-03-25,1044,1
49.64474,38.63606,2023-03-25,954,0
49.6448,36.73933,2023-04-10,1024,0
49.64481,37.02853,2023-04-18,818,0
49.645233,23.555847,2022-03-19,1118,1
49.645256,23.263161,2022-03-13,1130,1
49.6454,37.4323,2022-05-04,0801,0
49.645668,37.587395,2022-03-25,1100,0
49.6457,36.71593,2023-03-24,1051,0
49.6457,37.623,2022-03-31,1924,0
49.645809,39.055935,2022-03-25,0924,0
49.64587,37.05228,2023-04-11,911,0
49.6459,22.8989,2022-03-17,0941,1
49.645935,39.054298,2022-03-25,0924,0
49.64595,36.88414,2022-09-02,1045,0
49.64612,37.05635,2023-04-11,911,0
49.646252,23.82629,2022-03-19,1118,1
49.64634,23.8705,2023-03-04,1017,1
49.64634,36.8616,2023-04-09,1041,0
49.646412,23.720768,2022-03-17,1154,1
49.6465,23.7242,2022-03-17,0941,1
49.6465,37.9826,2022-03-25,1044,1
49.64652,36.8681,2023-04-09,1041,0
49.646622,37.586246,2022-03-25,1100,0
49.64674,30.57727,2023-06-05,1113,1
49.64707,36.86858,2023-04-09,1041,0
49.64716,27.340025,2022-05-10,0012,1
49.6475,37.6384,2022-03-31,1924,1
49.647568,23.38061,2022-08-28,1036,1
49.647701,37.984173,2022-03-25,0924,1
49.64819,38.46009,2023-03-26,1004,0
49.648453,22.860779,2022-03-13,1130,1
49.6485,36.8805,2022-09-02,0751,0
49.64871,36.30946,2023-04-18,1113,1
49.64872,27.71095,2023-05-06,943,1
49.64883,38.46069,2023-03-26,1051,0
49.648857,30.149466,2022-07-31,1012,1
49.64886,38.64021,2023-03-23,1009,0
49.6489,23.8989,2022-03-18,1039,1
49.64912,36.82323,2023-03-24,1051,0
49.649292,28.445177,2022-08-25,0954,1
49.6495,22.9069,2022-03-17,0941,1
49.64959,36.87264,2022-09-02,0905,0
49.6496,37.10379,2023-04-18,1021,0
49.649609,23.825239,2022-03-19,1118,1
49.64976,33.48064,2022-10-18,1125,1
49.64999,36.88331,2022-09-02,1045,0
49.65014,36.93901,2023-03-22,1028,0
49.650337,23.830795,2022-03-19,1118,1
49.65039,27.70216,2023-05-06,1136,1
49.650398,23.411385,2022-03-11,1206,1
49.65059,37.11573,2023-05-06,1036,0
49.65066,27.71679,2023-05-06,943,1
49.650661,36.746773,2022-06-12,0942,1
49.650669,29.569901,2022-04-15,1106,1
49.650745,36.745872,2022-06-23,2330,1
49.650791,23.725445,2022-03-15,1048,1
49.650906,36.74868,2022-06-27,0012,1
49.650928,36.747349,2022-06-15,2236,1
49.651115,36.744156,2022-06-21,0024,1
49.651119,36.75024,2022-06-13,2318,1
49.651283,37.971478,2022-03-25,1100,1
49.6514,27.5849,2022-03-22,1014,1
49.651497,37.976654,2022-03-25,1100,1
49.65168,36.744862,2022-06-27,2354,1
49.6518,23.7295,2022-03-15,0953,1
49.651859,36.74353,2022-06-13,2318,1
49.651901,36.745186,2022-06-19,2300,1
49.651989,36.744755,2022-06-11,1142,1
49.65199,27.71721,2023-05-06,943,1
49.652073,36.747677,2022-06-20,2242,0
49.65213,38.63201,2023-03-23,920,0
49.652172,36.744884,2022-06-19,2300,1
49.652271,27.599487,2022-03-22,1018,1
49.652508,37.537632,2022-03-23,1000,0
49.65256,36.85449,2023-03-23,1009,0
49.652607,36.954414,2022-08-23,1030,0
49.65271,36.749336,2022-06-17,0000,1
49.652813,36.747795000000004,2022-06-20,2242,0
49.652931,36.747463,2022-06-11,1142,1
49.653076,36.745506,2022-06-11,2354,1
49.65315,36.29963,2023-04-11,1051,1
49.653259,36.745777,2022-06-18,2324,1
49.653286,23.217451,2022-03-15,1048,1
49.653297,36.746475,2022-06-28,2336,1
49.6533,37.9782,2022-03-26,0948,1
49.653439,36.747189,2022-06-16,0018,1
49.653481,27.604742,2022-03-22,1018,1
49.6535,37.5384,2022-03-23,1056,0
49.653599,23.362291,2022-03-20,1054,1
49.653629,23.380163,2022-03-12,1148,1
49.653706,36.95966,2022-08-23,0854,0
49.65374,27.71352,2023-05-06,1036,1
49.65378,36.83073,2023-03-25,932,0
49.6538,22.8466,2022-03-20,1204,1
49.65392,35.63407,2023-05-12,1110,1
49.653984,30.508854,2022-03-21,1036,1
49.654202,23.504225,2022-03-24,1124,1
49.654202,23.723909,2022-03-15,1048,1
49.65429,31.49706,2023-03-14,854,1
49.65441,39.18407,2023-04-10,1021,0
49.654499,37.54871,2022-03-23,1000,0
49.654663,31.749912,2022-04-08,0012,1
49.65491,36.84779,2023-03-23,1009,0
49.654961,22.854948,2022-03-20,1054,1
49.655022,23.379528,2022-03-12,1148,1
49.655357,37.841537,2022-04-02,1012,0
49.65558,28.35708,2023-05-15,1108,1
49.6559,23.7086,2022-03-15,1146,1
49.655979,23.455193,2022-03-18,0954,1
49.656,24.4579,2022-03-26,1127,1
49.656006,22.860657,2022-03-20,1054,1
49.656025,38.889908,2022-04-11,2254,0
49.656139,27.597416,2022-03-22,1018,1
49.6562,24.04,2022-04-14,1005,1
49.6563,23.7087,2022-03-15,0953,1
49.656456,36.958015,2022-08-23,0854,0
49.656574,31.841652,2022-05-24,1036,1
49.65673,36.7107,2023-03-24,1041,0
49.65676,36.85852,2023-03-23,1009,0
49.656834,37.541744,2022-03-23,1000,0
49.656841,23.732082,2022-03-15,1230,1
49.656864,37.548069,2022-04-28,0842,0
49.6569,38.1851,2022-07-31,1024,0
49.65693,36.72511,2023-03-23,1100,0
49.657085,37.979534,2022-03-26,1042,1
49.65714,39.17719,2023-04-10,1021,0
49.657196,23.720896,2022-03-15,1230,1
49.657429,37.317844,2022-07-28,1106,0
49.65744,36.71761,2023-03-24,1041,0
49.6577,23.728,2022-03-15,1146,1
49.6578,24.4721,2022-03-26,1127,1
49.657845,37.522526,2022-06-09,1036,0
49.65786,24.018917,2022-04-14,1130,1
49.6581,28.3373,2022-05-07,1942,1
49.658226,24.020277,2022-04-14,1130,1
49.658314,23.290863,2022-03-18,1136,1
49.658478,23.392811,2022-03-24,1124,1
49.65862,35.63519,2023-05-09,752,1
49.65868,39.16727,2023-04-10,1110,0
49.65876,39.17384,2023-04-10,1110,0
49.65882,37.92351,2022-10-07,2344,0
49.65897,25.214634,2022-03-22,1018,1
49.659,23.3867,2022-03-24,1139,1
49.65915,37.86829,2023-04-10,1024,0
49.65976,35.87906,2023-03-24,1130,1
49.659767,23.348906,2022-03-15,1230,1
49.66,27.595314,2022-03-22,1018,1
49.66013,23.898642,2022-03-18,1136,1
49.66017,31.31944,2023-03-21,1138,1
49.6602,28.3512,2022-05-07,1942,1
49.66037,37.88823,2023-04-16,1100,0
49.660526,24.13665,2022-03-21,1036,1
49.66053,36.86099,2023-03-23,1009,0
49.66065,35.87973,2023-03-25,1021,1
49.6609,28.997496,2022-03-15,1048,1
49.66095,36.86254,2023-03-23,1009,0
49.660965,27.594713,2022-03-22,1200,1
49.66101,36.82798,2023-04-11,1004,0
49.66109,36.86446,2023-03-23,1100,0
49.661453,23.474712,2022-03-17,1012,1
49.661476,23.340883,2022-03-15,1230,1
49.66155,36.87185,2023-03-23,1100,0
49.661575,24.017902,2022-04-14,1130,1
49.66159,36.93822,2023-03-25,954,0
49.661674,36.777142,2022-03-29,0000,0
49.661694,29.100792,2022-02-26,1106,1
49.661747,33.49704,2022-08-17,1042,1
49.6618,39.16932,2023-04-10,1110,0
49.6619,37.839249,2022-04-02,1012,0
49.66191,39.17576,2023-04-10,1110,0
49.661945,24.019268,2022-04-14,1130,1
49.66209,36.83372,2023-04-11,1004,0
49.6621,30.1422,2022-03-23,1056,1
49.66216,37.69301,2022-09-23,2305,1
49.6622,24.9263,2022-03-28,1114,1
49.662281,24.024929,2022-04-14,1130,1
49.662308,29.540636,2022-03-17,1012,1
49.662334,33.492256,2022-08-16,2318,1
49.662392,23.497772,2022-03-14,1106,1
49.662457,28.994501,2022-03-15,1048,1
49.66277,37.88683,2023-04-16,1038,0
49.66284,37.88795,2023-04-16,1100,0
49.66286,36.32849,2023-04-11,911,1
49.6629,25.1498,2022-03-23,1056,1
49.66291,35.452145,2022-04-06,2248,1
49.66293,36.31603,2023-04-11,1051,1
49.66302,37.563720000000004,2023-04-09,949,0
49.663399,37.504875,2022-05-11,2336,0
49.6634,36.32206,2023-04-11,1051,1
49.6636,24.0103,2022-04-14,1005,1
49.66372,37.84224,2023-05-20,841,0
49.66377,37.80808,2023-04-10,943,0
49.66386,36.32812,2023-04-11,1051,1
49.664,24.4754,2022-03-26,0934,1
49.664165,38.079865,2022-04-11,2254,1
49.6643,24.94,2022-03-28,1114,1
49.66464,36.97361,2023-03-22,1028,0
49.6647,27.3216,2022-03-22,0959,1
49.664879,30.622087,2022-02-26,0930,1
49.66495,37.81885,2023-05-20,2233,0
49.665058,35.44809,2022-04-07,0030,1
49.66507,37.50744,2022-09-08,1034,0
49.66515,36.76492,2023-03-22,1104,0
49.6653,23.5409,2022-03-19,1121,1
49.66531,36.31542,2023-04-11,1024,1
49.66534,37.55659,2023-04-09,1041,0
49.6654,36.32649,2023-04-11,1004,1
49.66547,36.83221,2023-04-11,1004,0
49.6655,37.81445,2023-04-10,943,0
49.66558,35.86683,2023-03-25,1021,1
49.665661,23.496616,2022-03-14,1106,1
49.66574,36.86382,2023-03-23,1100,0
49.66581,36.7835,2023-03-22,1119,0
49.666092,23.416376,2022-03-25,1100,1
49.6661,28.4899,2022-03-20,1026,1
49.666164,36.796001,2022-05-31,1006,0
49.6662,36.8712,2023-03-23,1100,0
49.66621,23.471516,2022-03-17,1012,1
49.666538,23.459606,2022-03-13,1130,1
49.666599,29.159754,2022-03-16,1030,1
49.66662,36.84544,2023-05-15,1015,0
49.6667,23.6121,2022-03-19,1121,1
49.666748,35.456059,2022-04-07,0030,1
49.666752,23.61219,2022-03-19,1118,1
49.66699,36.7853,2023-03-22,1104,0
49.6671,28.4851,2022-03-20,1026,1
49.66711,35.74898,2023-03-23,920,1
49.66722,36.99003,2023-03-22,752,0
49.667248,23.466234,2022-03-13,1130,1
49.667255,23.611769,2022-03-18,0954,1
49.667282,24.935587,2022-03-28,1148,1
49.6673,23.5545,2022-03-19,1121,1
49.667545,36.957436,2022-08-27,1054,0
49.66761,36.32139,2023-04-11,1051,1
49.66803,35.453098,2022-04-06,2248,1
49.66808,36.3274,2023-04-11,1051,1
49.66831,36.33144,2023-04-11,1024,1
49.668331,23.684418,2022-03-28,1148,1
49.668369,39.562122,2022-06-24,2312,0
49.66846,36.87742,2023-04-18,1113,0
49.6686,36.97367,2023-03-22,752,0
49.66863,36.88255,2023-04-18,1113,0
49.668633,23.333677,2022-03-17,1012,1
49.6687,23.011,2022-08-31,0942,1
49.66881,36.83462,2023-05-15,926,0
49.66912,36.96773,2023-03-22,752,0
49.66916,36.93571,2023-03-22,1119,0
49.6692,23.3172,2022-03-19,1121,1
49.669285,36.750317,2022-04-02,1012,0
49.66929,36.92616,2023-03-25,954,0
49.66941,36.96953,2023-03-25,954,0
49.66946,36.87861,2023-04-18,1021,0
49.66993,36.33074,2023-04-11,1004,1
49.67008,34.4979,2023-03-23,1009,1
49.670097,37.326107,2022-08-19,1006,0
49.67033,33.392,2023-03-23,920,1
49.67047,36.77262,2023-03-22,1028,0
49.670589,24.955982,2022-03-18,1136,1
49.6706,32.8585,2022-03-24,1001,1
49.6707,36.64147,2023-03-24,1051,1
49.670818,28.498857,2022-03-20,1054,1
49.67085,37.91405,2022-09-01,0926,0
49.6709,30.1391,2022-03-23,1056,1
49.67092,36.7527,2023-04-10,1024,0
49.67108,33.39801,2023-03-23,1100,1
49.67113,36.84286,2023-05-15,926,0
49.671154,38.411575,2022-04-15,1106,0
49.671165,23.502834,2022-03-15,1048,1
49.6712,36.77824,2023-03-22,1028,0
49.6713,23.3308,2022-03-19,1121,1
49.67135,36.97588,2023-03-23,920,0
49.67142,36.77723,2023-03-22,1119,0
49.671471,24.953762,2022-03-18,1136,1
49.67156,36.78323,2023-03-22,1119,0
49.6717,23.332624,2022-03-17,1012,1
49.67182,33.40041,2023-03-23,1009,1
49.6719,34.383,2022-03-22,1013,1
49.67208,33.38926,2023-03-23,833,1
49.67219,37.83545,2023-04-10,1024,0
49.672226,36.956806,2022-08-27,1054,0
49.67231,23.508781,2022-03-15,1048,1
49.67247,33.3983,2023-03-23,920,1
49.672562,26.997412,2022-06-11,0012,1
49.6726,37.83558,2023-04-10,932,0
49.672714,23.552837,2022-03-19,1118,1
49.67273,36.9805,2023-03-23,920,0
49.672779,23.607456,2022-03-18,0954,1
49.67281,36.97344,2023-03-22,1104,0
49.672878,30.140675,2022-03-23,1142,1
49.672905,22.844767,2022-03-20,1054,1
49.673027,30.146631,2022-03-23,1142,1
49.6732,23.503,2022-03-15,1146,1
49.673363,36.95541,2022-08-27,1054,0
49.67345,35.313,2023-05-06,943,1
49.673458,23.514736,2022-03-15,1048,1
49.67349,37.835,2023-04-10,932,0
49.673515,27.915272,2022-03-21,1036,1
49.6736,32.8386,2022-03-24,1139,1
49.67383,36.87701,2023-04-18,1113,0
49.673985,28.965759,2022-08-26,1118,1
49.674,23.5057,2022-03-15,0953,1
49.674,36.88213,2023-04-18,1113,0
49.674091,23.431534,2022-03-28,1148,1
49.6741,36.98513,2023-03-23,920,0
49.6741,37.83873,2023-04-10,1110,0
49.67416,36.93053,2023-03-25,954,0
49.674171,28.497808,2022-03-20,1054,1
49.67426,35.3778,2023-05-07,1106,1
49.674515,34.396187,2022-03-22,1018,1
49.674782,30.137724,2022-03-23,2354,1
49.6748,36.97052,2023-03-22,1028,0
49.674881,37.447178,2022-07-13,0012,0
49.67491,37.8479,2023-04-10,943,0
49.674965,23.613886,2022-03-18,0954,1
49.6751,32.885,2022-03-24,1139,1
49.67514,36.91579,2023-04-18,934,0
49.67529,36.78281,2023-03-22,1028,0
49.675385,34.401485,2022-03-22,1018,1
49.67548,36.98976,2023-03-23,920,0
49.67552,36.97619,2023-03-22,1028,0
49.67554,37.8344,2023-04-10,1024,0
49.67561,27.89211,2023-05-02,1100,1
49.67565,34.31789,2023-04-18,934,1
49.675732000000004,23.507189,2022-03-15,1048,1
49.67577,33.38763,2023-03-23,920,1
49.675785,24.047808,2022-03-25,1100,1
49.67585,36.74776,2023-04-10,1121,0
49.676,34.403,2022-03-22,1013,1
49.67603,35.30451,2023-05-06,943,1
49.67606,23.551765,2022-03-19,1118,1
49.6761,23.5513,2022-03-19,1121,1
49.67622,36.97245,2023-03-23,920,0
49.67628,36.81257,2023-04-11,911,0
49.67635,27.89383,2023-05-02,1011,1
49.67639,37.8542,2023-04-10,943,0
49.676399,37.441105,2022-07-13,0012,0
49.67648,35.74068,2023-03-23,833,1
49.67673,36.2859,2023-04-10,1110,1
49.67676,37.83291,2023-04-10,932,0
49.67688,23.4996,2023-03-23,1102,1
49.67725,36.95742,2023-03-25,954,0
49.6775,36.75043,2023-04-10,1024,0
49.677563,23.505074,2022-03-15,1230,1
49.67759,36.96867,2023-03-25,1021,0
49.67759,36.97708,2023-03-23,920,0
49.67794,36.99727,2023-03-23,1009,0
49.67807,36.91487,2023-04-18,1021,0
49.678082,32.876427,2022-03-24,1124,1
49.678638,23.497164,2022-03-15,1230,1
49.67865,36.72495,2023-05-05,1002,0
49.6789,32.8911,2022-03-24,1001,1
49.67895,37.84029,2023-04-10,843,0
49.67902,24.04774,2023-03-08,1042,1
49.679058,31.431358,2022-05-02,1048,1
49.67906,36.75648,2023-04-10,1110,0
49.67925,36.76163,2023-04-10,1110,0
49.67944,36.76676,2023-04-10,1110,0
49.67947,38.59873,2022-10-21,2242,0
49.6795,33.401,2022-08-22,0810,1
49.67952,36.91305,2023-04-18,934,0
49.67971,27.92737,2022-03-15,1048,1
49.67973,36.73067,2023-05-05,1002,0
49.67989,36.80943,2023-04-11,911,0
49.68,36.69758,2023-03-23,1009,0
49.680023,28.074812,2022-03-20,1054,1
49.68004,35.67721,2023-04-10,1024,1
49.680058,38.410515,2022-03-31,1048,0
49.68007,38.39538,2023-04-11,1004,0
49.680302,26.548407,2022-08-25,0954,1
49.68034,36.98634,2023-03-23,920,0
49.68036,32.95083,2023-04-11,1024,1
49.68047,30.46996,2023-03-20,1015,1
49.68086,36.91743,2023-03-23,1009,0
49.6809,36.96754,2023-03-25,1021,0
49.681,38.40076,2023-04-11,1004,0
49.6811,37.4452,2022-07-12,2330,0
49.6812,23.2988,2022-08-11,1007,1
49.68127,32.93261,2023-04-11,1051,1
49.6814,36.80875,2023-04-11,911,0
49.68147,23.63496,2023-03-10,1144,1
49.6816,23.8186,2022-03-21,1109,1
49.6816,36.81477,2023-04-11,911,0
49.68166,36.9729,2023-03-25,1021,0
49.681702,27.518053,2022-04-14,0948,1
49.68172,36.99098,2023-03-23,920,0
49.68182,26.553324,2022-08-25,0954,1
49.68188,36.97314,2023-03-25,1113,0
49.68196,36.96191,2023-03-25,954,0
49.68205,36.75439,2023-04-10,1110,0
49.68205,36.97836,2023-03-25,1113,0
49.68211,37.447582,2022-03-29,2342,0
49.68221,36.75956,2023-04-10,1110,0
49.6823,23.4836,2022-03-17,1134,1
49.68238,36.76471,2023-04-10,1110,0
49.6825,33.52437,2023-03-22,1104,1
49.68254,36.76984,2023-04-10,1110,0
49.68277,37.83105,2022-10-09,0809,0
49.68286,25.54948,2022-09-08,1034,1
49.68307,36.81411,2023-04-11,911,0
49.68309,36.72917,2023-05-05,1002,0
49.68323,32.02834,2023-03-20,1119,1
49.683262,32.875977,2022-03-24,1124,1
49.683388,39.255459,2022-03-20,1054,1
49.683464,32.880714,2022-03-24,1124,1
49.683754,23.49305,2022-03-17,1154,1
49.68383,37.50955,2022-09-09,1015,0
49.6841,23.4982,2022-03-17,1134,1
49.684151,28.181915,2022-03-20,1054,1
49.68418,32.45973,2023-04-24,1102,1
49.68421,36.70161,2023-03-23,1009,0
49.68423,25.54827,2022-09-08,1034,1
49.6846,36.3334,2022-03-25,0851,1
49.684696,38.409893,2022-03-31,1048,0
49.68473,37.00164,2023-03-23,1009,0
49.68478,36.76632,2023-04-10,1110,0
49.685131,23.828892,2022-03-21,1218,1
49.685162,23.820671,2022-03-21,1218,1
49.685204,32.874916,2022-03-24,0942,1
49.68536,35.7441,2023-03-23,833,1
49.68538,36.72195,2023-05-05,1002,0
49.685402,23.558805,2022-03-29,0142,1
49.685478,28.747272,2022-03-18,1136,1
49.6856,31.787,2022-03-21,1109,1
49.685692,36.326691,2022-03-25,1100,1
49.685879,27.944029,2022-08-25,1136,1
49.686111,23.317524,2022-03-11,1024,1
49.68616,35.75084,2023-03-23,1009,1
49.6862,31.7992,2022-03-21,1109,1
49.6864,23.3685,2022-03-19,1121,1
